semana,sku,stock_cajas,demanda_semana,reabasto_cajas,dias_inventario,quiebre_stock,merma_cajas,punto_reorden
2023-07-03,SKU052,1021,123,0,58.1,0,4,369
2023-07-10,SKU052,930,87,0,74.8,0,6,261
2023-07-17,SKU052,872,52,0,117.4,0,1,156
2023-07-24,SKU052,717,154,0,32.6,0,3,462
2023-07-31,SKU052,605,109,0,38.9,0,3,327
2023-08-07,SKU052,433,169,0,17.9,0,3,507
2023-08-14,SKU052,331,99,0,23.4,0,1,297
2023-08-21,SKU052,977,181,828,37.8,0,2,543
2023-08-28,SKU052,957,18,0,365.0,0,4,54
2023-09-04,SKU052,887,66,0,94.1,0,2,198
2023-09-11,SKU052,795,90,0,61.8,0,6,270
2023-09-18,SKU052,637,152,0,29.3,0,2,456
2023-09-25,SKU052,572,63,0,63.5,0,2,189
2023-10-02,SKU052,513,57,0,63.0,0,1,171
2023-10-09,SKU052,478,34,0,98.4,0,3,102
2023-10-16,SKU052,440,35,0,88.0,0,0,105
2023-10-23,SKU052,331,109,0,21.3,0,0,327
2023-10-30,SKU052,284,47,0,42.3,0,1,141
2023-11-06,SKU052,236,47,0,35.1,0,1,141
2023-11-13,SKU052,203,32,0,44.4,0,1,96
2023-11-20,SKU052,151,51,0,20.7,0,0,153
2023-11-27,SKU052,131,20,0,45.8,0,0,60
2023-12-04,SKU052,92,39,0,16.5,0,0,117
2023-12-11,SKU052,263,45,216,40.9,0,0,135
2023-12-18,SKU052,220,43,0,35.8,0,0,129
2023-12-25,SKU052,189,31,0,42.7,0,0,93
2024-01-01,SKU052,148,41,0,25.3,0,0,123
2024-01-08,SKU052,105,43,0,17.1,0,0,129
2024-01-15,SKU052,76,29,0,18.3,0,0,87
2024-01-22,SKU052,308,51,283,42.3,0,1,153
2024-01-29,SKU052,240,67,0,25.1,0,0,201
2024-02-05,SKU052,195,45,0,30.3,0,0,135
2024-02-12,SKU052,747,81,633,64.5,0,1,243
2024-02-19,SKU052,682,64,0,74.6,0,4,192
2024-02-26,SKU052,557,121,0,32.2,0,0,363
2024-03-04,SKU052,505,52,0,68.0,0,2,156
2024-03-11,SKU052,428,75,0,39.9,0,2,225
2024-03-18,SKU052,347,79,0,30.7,0,0,237
2024-03-25,SKU052,277,70,0,27.7,0,0,210
2024-04-01,SKU052,226,51,0,31.0,0,0,153
2024-04-08,SKU052,186,40,0,32.5,0,0,120
2024-04-15,SKU052,133,53,0,17.6,0,0,159
2024-04-22,SKU052,890,110,867,56.6,0,3,330
2024-04-29,SKU052,705,182,0,27.1,0,2,546
2024-05-06,SKU052,537,166,0,22.6,0,1,498
2024-05-13,SKU052,359,177,0,14.2,0,1,531
2024-05-20,SKU052,1367,162,1171,59.1,0,5,486
2024-05-27,SKU052,1217,145,0,58.7,0,7,435
2024-06-03,SKU052,1132,78,0,101.6,0,3,234
2024-06-10,SKU052,924,205,0,31.6,0,3,615
2024-06-17,SKU052,772,149,0,36.3,0,5,447
2024-06-24,SKU052,513,254,0,14.1,0,1,762
2024-07-01,SKU052,408,104,0,27.5,0,1,312
2024-07-08,SKU052,1151,150,894,53.7,0,4,450
2024-07-15,SKU052,1058,89,0,83.2,0,8,267
2024-07-22,SKU052,859,191,0,31.5,0,6,573
2024-07-29,SKU052,615,238,0,18.1,0,4,714
2024-08-05,SKU052,2284,245,1918,65.3,0,1,735
2024-08-12,SKU052,2116,167,0,88.7,0,1,501
2024-08-19,SKU052,1995,120,0,116.4,0,11,360
2024-08-26,SKU052,1799,185,0,68.1,0,7,555
2024-09-02,SKU052,1708,84,0,142.3,0,5,252
2024-09-09,SKU052,1632,71,0,160.9,0,9,213
2024-09-16,SKU052,1570,53,0,207.3,0,10,159
2024-09-23,SKU052,1435,125,0,80.4,0,5,375
2024-09-30,SKU052,1333,97,0,96.2,0,5,291
2024-10-07,SKU052,1288,40,0,225.4,0,4,120
2024-10-14,SKU052,1202,82,0,102.6,0,3,246
2024-10-21,SKU052,1125,74,0,106.4,0,6,222
2024-10-28,SKU052,1038,81,0,89.7,0,3,243
2024-11-04,SKU052,991,44,0,157.6,0,5,132
2024-11-11,SKU052,938,48,0,136.8,0,4,144
2024-11-18,SKU052,878,56,0,109.7,0,6,168
2024-11-25,SKU052,841,31,0,189.9,0,5,93
2024-12-02,SKU052,815,21,0,271.6,0,1,63
2024-12-09,SKU052,754,60,0,88.0,0,0,180
2024-12-16,SKU052,724,30,0,168.9,0,5,90
2024-12-23,SKU052,682,37,0,129.0,0,1,111
2024-12-30,SKU052,677,4,0,365.0,0,4,12
2023-01-02,SKU053,267,32,236,58.4,0,0,96
2023-01-09,SKU053,239,28,0,59.7,0,0,84
2023-01-16,SKU053,213,26,0,57.3,0,0,78
2023-01-23,SKU053,193,20,0,67.5,0,0,60
2023-01-30,SKU053,168,25,0,47.0,0,0,75
2023-02-06,SKU053,116,52,0,15.6,0,0,156
2023-02-13,SKU053,297,40,221,52.0,0,1,120
2023-02-20,SKU053,257,39,0,46.1,0,0,117
2023-02-27,SKU053,213,44,0,33.9,0,0,132
2023-03-06,SKU053,174,39,0,31.2,0,0,117
2023-03-13,SKU053,122,52,0,16.4,0,0,156
2023-03-20,SKU053,328,54,260,42.5,0,0,162
2023-03-27,SKU053,281,47,0,41.8,0,0,141
2023-04-03,SKU053,229,52,0,30.8,0,1,156
2023-04-10,SKU053,173,55,0,22.0,0,0,165
2023-04-17,SKU053,615,68,510,63.3,0,0,204
2023-04-24,SKU053,552,63,0,61.3,0,4,189
2023-05-01,SKU053,482,66,0,51.1,0,1,198
2023-05-08,SKU053,372,109,0,23.9,0,0,327
2023-05-15,SKU053,254,118,0,15.1,0,1,354
2023-05-22,SKU053,176,77,0,16.0,0,0,231
2023-05-29,SKU053,609,89,522,47.9,0,3,267
2023-06-05,SKU053,540,66,0,57.3,0,1,198
2023-06-12,SKU053,508,31,0,114.7,0,2,93
2023-06-19,SKU053,430,76,0,39.6,0,0,228
2023-06-26,SKU053,338,92,0,25.7,0,2,276
2023-07-03,SKU053,279,57,0,34.3,0,0,171
2023-07-10,SKU053,230,49,0,32.9,0,0,147
2023-07-17,SKU053,920,126,816,51.1,0,1,378
2023-07-24,SKU053,817,102,0,56.1,0,5,306
2023-07-31,SKU053,725,87,0,58.3,0,0,261
2023-08-07,SKU053,636,89,0,50.0,0,0,267
2023-08-14,SKU053,537,99,0,38.0,0,1,297
2023-08-21,SKU053,437,99,0,30.9,0,1,297
2023-08-28,SKU053,343,93,0,25.8,0,1,279
2023-09-04,SKU053,1278,141,1077,63.4,0,10,423
2023-09-11,SKU053,1195,73,0,114.6,0,4,219
2023-09-18,SKU053,1120,71,0,110.4,0,4,213
2023-09-25,SKU053,938,178,0,36.9,0,0,534
2023-10-02,SKU053,825,113,0,51.1,0,0,339
2023-10-09,SKU053,660,165,0,28.0,0,0,495
2023-10-16,SKU053,2435,353,2128,48.3,0,16,1059
2023-10-23,SKU053,2280,139,0,114.8,0,9,417
2023-10-30,SKU053,2064,207,0,69.8,0,13,621
2023-11-06,SKU053,1768,283,0,43.7,0,9,849
2023-11-13,SKU053,1614,145,0,77.9,0,12,435
2023-11-20,SKU053,1424,178,0,56.0,0,11,534
2023-11-27,SKU053,1001,412,0,17.0,0,0,1236
2023-12-04,SKU053,757,244,0,21.7,0,3,732
2023-12-11,SKU053,2974,338,2558,61.6,0,21,1014
2023-12-18,SKU053,2471,482,0,35.9,0,8,1446
2023-12-25,SKU053,2196,267,0,57.6,0,8,801
2024-01-01,SKU053,2127,61,0,244.1,0,6,183
2024-01-08,SKU053,2063,58,0,249.0,0,1,174
2024-01-15,SKU053,1988,74,0,188.0,0,3,222
2024-01-22,SKU053,1941,44,0,308.7,0,10,132
2024-01-29,SKU053,1866,65,0,200.9,0,11,195
2024-02-05,SKU053,1775,80,0,155.3,0,5,240
2024-02-12,SKU053,1729,41,0,295.1,0,2,123
2024-02-19,SKU053,1689,38,0,311.1,0,1,114
2024-02-26,SKU053,1627,61,0,186.7,0,9,183
2024-03-04,SKU053,1580,38,0,291.0,0,3,114
2024-03-11,SKU053,1560,17,0,365.0,0,7,51
2024-03-18,SKU053,1522,31,0,343.6,0,11,93
2024-03-25,SKU053,1467,44,0,233.3,0,0,132
2024-04-01,SKU053,1400,67,0,146.3,0,6,201
2024-04-08,SKU053,1353,41,0,231.0,0,7,123
2024-04-15,SKU053,1293,53,0,170.8,0,8,159
2024-04-22,SKU053,1238,47,0,184.4,0,1,141
2024-04-29,SKU053,1183,54,0,153.3,0,0,162
2024-05-06,SKU053,1035,148,0,49.0,0,4,444
2024-05-13,SKU053,971,60,0,113.3,0,4,180
2024-05-20,SKU053,893,74,0,84.5,0,1,222
2024-05-27,SKU053,848,44,0,134.9,0,0,132
2024-06-03,SKU053,767,81,0,66.3,0,3,243
2024-06-10,SKU053,648,116,0,39.1,0,1,348
2024-06-17,SKU053,575,72,0,55.9,0,0,216
2024-06-24,SKU053,455,120,0,26.5,0,2,360
2024-07-01,SKU053,382,71,0,37.7,0,0,213
2024-07-08,SKU053,308,74,0,29.1,0,0,222
2024-07-15,SKU053,244,64,0,26.7,0,0,192
2024-07-22,SKU053,598,104,458,40.2,0,4,312
2024-07-29,SKU053,471,123,0,26.8,0,3,369
2024-08-05,SKU053,400,68,0,41.2,0,0,204
2024-08-12,SKU053,302,98,0,21.6,0,1,294
2024-08-19,SKU053,800,108,607,51.8,0,2,324
2024-08-26,SKU053,675,123,0,38.4,0,3,369
2024-09-02,SKU053,597,75,0,55.7,0,2,225
2024-09-09,SKU053,523,72,0,50.8,0,0,216
2024-09-16,SKU053,448,75,0,41.8,0,3,225
2024-09-23,SKU053,366,79,0,32.4,0,2,237
2024-09-30,SKU053,1519,200,1355,53.2,0,0,600
2024-10-07,SKU053,1351,168,0,56.3,0,6,504
2024-10-14,SKU053,1174,171,0,48.1,0,4,513
2024-10-21,SKU053,1054,116,0,63.6,0,0,348
2024-10-28,SKU053,909,145,0,43.9,0,2,435
2024-11-04,SKU053,755,152,0,34.8,0,3,456
2024-11-11,SKU053,2267,279,1794,56.9,0,16,837
2024-11-18,SKU053,1990,261,0,53.4,0,11,783
2024-11-25,SKU053,1706,273,0,43.7,0,3,819
2024-12-02,SKU053,1265,438,0,20.2,0,8,1314
2024-12-09,SKU053,1052,205,0,35.9,0,4,615
2024-12-16,SKU053,749,299,0,17.5,0,2,897
2024-12-23,SKU053,2945,402,2600,51.3,0,8,1206
2024-12-30,SKU053,2822,115,0,171.8,0,13,345
2023-01-02,SKU054,191,81,0,16.5,0,0,243
2023-01-09,SKU054,134,57,0,16.5,0,0,171
2023-01-16,SKU054,123,11,0,78.2,0,0,33
2023-01-23,SKU054,435,65,377,46.8,0,2,195
2023-01-30,SKU054,352,81,0,30.4,0,2,243
2023-02-06,SKU054,858,148,656,40.6,0,4,444
2023-02-13,SKU054,778,76,0,71.7,0,4,228
2023-02-20,SKU054,724,50,0,101.3,0,3,150
2023-02-27,SKU054,652,69,0,66.1,0,4,207
2023-03-06,SKU054,566,82,0,48.3,0,4,246
2023-03-13,SKU054,513,49,0,73.3,0,0,147
2023-03-20,SKU054,429,84,0,35.7,0,0,252
2023-03-27,SKU054,369,60,0,43.0,0,2,180
2023-04-03,SKU054,277,90,0,21.5,0,1,270
2023-04-10,SKU054,232,44,0,36.9,0,1,132
2023-04-17,SKU054,161,70,0,16.1,0,0,210
2023-04-24,SKU054,341,56,236,42.6,0,0,168
2023-05-01,SKU054,2389,335,2383,49.9,0,18,1005
2023-05-08,SKU054,2087,284,0,51.4,0,16,852
2023-05-15,SKU054,1958,113,0,121.3,0,8,339
2023-05-22,SKU054,1878,72,0,182.6,0,2,216
2023-05-29,SKU054,1741,135,0,90.3,0,11,405
2023-06-05,SKU054,1619,111,0,102.1,0,3,333
2023-06-12,SKU054,1567,49,0,223.8,0,8,147
2023-06-19,SKU054,1499,60,0,174.9,0,2,180
2023-06-26,SKU054,1422,75,0,132.7,0,10,225
2023-07-03,SKU054,1325,87,0,106.6,0,10,261
2023-07-10,SKU054,1208,107,0,79.0,0,4,321
2023-07-17,SKU054,1146,58,0,138.3,0,3,174
2023-07-24,SKU054,1096,47,0,163.2,0,4,141
2023-07-31,SKU054,998,94,0,74.3,0,4,282
2023-08-07,SKU054,913,81,0,78.9,0,6,243
2023-08-14,SKU054,875,32,0,191.4,0,5,96
2023-08-21,SKU054,781,89,0,61.4,0,0,267
2023-08-28,SKU054,747,34,0,153.8,0,1,102
2023-09-04,SKU054,685,61,0,78.6,0,1,183
2023-09-11,SKU054,610,74,0,57.7,0,3,222
2023-09-18,SKU054,521,86,0,42.4,0,1,258
2023-09-25,SKU054,362,158,0,16.0,0,0,474
2023-10-02,SKU054,253,109,0,16.2,0,0,327
2023-10-09,SKU054,172,81,0,14.9,0,0,243
2023-10-16,SKU054,133,39,0,23.9,0,0,117
2023-10-23,SKU054,564,96,527,41.1,0,4,288
2023-10-30,SKU054,444,116,0,26.8,0,1,348
2023-11-06,SKU054,377,66,0,40.0,0,1,198
2023-11-13,SKU054,1040,194,858,37.5,0,7,582
2023-11-20,SKU054,911,122,0,52.3,0,7,366
2023-11-27,SKU054,782,122,0,44.9,0,4,366
2023-12-04,SKU054,527,251,0,14.7,0,3,753
2023-12-11,SKU054,1562,223,1261,49.0,0,0,669
2023-12-18,SKU054,1386,176,0,55.1,0,2,528
2023-12-25,SKU054,1161,223,0,36.4,0,4,669
2024-01-01,SKU054,1062,95,0,78.2,0,6,285
2024-01-08,SKU054,998,58,0,120.4,0,6,174
2024-01-15,SKU054,922,70,0,92.2,0,4,210
2024-01-22,SKU054,888,30,0,207.2,0,3,90
2024-01-29,SKU054,784,101,0,54.3,0,0,303
2024-02-05,SKU054,721,63,0,80.1,0,2,189
2024-02-12,SKU054,641,78,0,57.5,0,3,234
2024-02-19,SKU054,1707,219,1288,54.6,0,10,657
2024-02-26,SKU054,1542,155,0,69.6,0,5,465
2024-03-04,SKU054,1504,33,0,319.0,0,8,99
2024-03-11,SKU054,1458,38,0,268.5,0,11,114
2024-03-18,SKU054,1385,62,0,156.4,0,5,186
2024-03-25,SKU054,1342,38,0,247.2,0,6,114
2024-04-01,SKU054,1255,81,0,108.4,0,9,243
2024-04-08,SKU054,1200,46,0,182.6,0,7,138
2024-04-15,SKU054,1092,101,0,75.7,0,6,303
2024-04-22,SKU054,1043,43,0,169.8,0,2,129
2024-04-29,SKU054,770,271,0,19.9,0,3,813
2024-05-06,SKU054,666,101,0,46.2,0,3,303
2024-05-13,SKU054,459,204,0,15.7,0,2,612
2024-05-20,SKU054,1177,168,888,49.0,0,3,504
2024-05-27,SKU054,1051,123,0,59.8,0,3,369
2024-06-03,SKU054,992,56,0,124.0,0,2,168
2024-06-10,SKU054,913,77,0,83.0,0,3,231
2024-06-17,SKU054,889,21,0,296.2,0,0,63
2024-06-24,SKU054,819,70,0,81.9,0,6,210
2024-07-01,SKU054,688,125,0,38.5,0,1,375
2024-07-08,SKU054,598,89,0,47.0,0,4,267
2024-07-15,SKU054,550,44,0,87.5,0,2,132
2024-07-22,SKU054,455,93,0,34.2,0,0,279
2024-07-29,SKU054,373,82,0,31.8,0,0,246
2024-08-05,SKU054,291,82,0,24.8,0,1,246
2024-08-12,SKU054,252,38,0,46.4,0,0,114
2024-08-19,SKU054,976,137,861,49.9,0,4,411
2024-08-26,SKU054,894,78,0,80.2,0,3,234
2024-09-02,SKU054,747,144,0,36.3,0,0,432
2024-09-09,SKU054,669,78,0,60.0,0,1,234
2024-09-16,SKU054,621,47,0,92.5,0,3,141
2024-09-23,SKU054,605,13,0,325.6,0,2,39
2024-09-30,SKU054,533,70,0,53.3,0,0,210
2024-10-07,SKU054,476,57,0,58.4,0,0,171
2024-10-14,SKU054,390,86,0,31.7,0,1,258
2024-10-21,SKU054,284,105,0,18.9,0,1,315
2024-10-28,SKU054,688,123,528,39.2,0,0,369
2024-11-04,SKU054,595,93,0,44.8,0,3,279
2024-11-11,SKU054,540,52,0,72.7,0,0,156
2024-11-18,SKU054,1443,209,1112,48.3,0,10,627
2024-11-25,SKU054,1221,212,0,40.3,0,8,636
2024-12-02,SKU054,950,263,0,25.3,0,7,789
2024-12-09,SKU054,733,210,0,24.4,0,3,630
2024-12-16,SKU054,681,49,0,97.3,0,1,147
2024-12-23,SKU054,505,175,0,20.2,0,2,525
2024-12-30,SKU054,446,57,0,54.8,0,2,171
2023-01-02,SKU055,317,68,317,32.6,0,0,204
2023-01-09,SKU055,290,27,0,75.2,0,0,81
2023-01-16,SKU055,216,74,0,20.4,0,0,222
2023-01-23,SKU055,146,70,0,14.6,0,0,210
2023-01-30,SKU055,588,82,524,50.2,0,2,246
2023-02-06,SKU055,471,115,0,28.7,0,2,345
2023-02-13,SKU055,1069,180,780,41.6,0,2,540
2023-02-20,SKU055,845,222,0,26.6,0,0,666
2023-02-27,SKU055,798,47,0,118.8,0,0,141
2023-03-06,SKU055,747,51,0,102.5,0,4,153
2023-03-13,SKU055,690,53,0,91.1,0,4,159
2023-03-20,SKU055,650,36,0,126.4,0,4,108
2023-03-27,SKU055,518,128,0,28.3,0,2,384
2023-04-03,SKU055,449,67,0,46.9,0,2,201
2023-04-10,SKU055,363,84,0,30.2,0,1,252
2023-04-17,SKU055,1166,130,934,62.8,0,7,390
2023-04-24,SKU055,1062,97,0,76.6,0,8,291
2023-05-01,SKU055,2506,390,1842,45.0,0,1,1170
2023-05-08,SKU055,2125,380,0,39.1,0,4,1140
2023-05-15,SKU055,1886,235,0,56.2,0,11,705
2023-05-22,SKU055,1636,239,0,47.9,0,11,717
2023-05-29,SKU055,1533,92,0,116.6,0,9,276
2023-06-05,SKU055,1421,103,0,96.6,0,0,309
2023-06-12,SKU055,1323,98,0,94.5,0,5,294
2023-06-19,SKU055,1162,156,0,52.1,0,8,468
2023-06-26,SKU055,1021,133,0,53.7,0,4,399
2023-07-03,SKU055,946,71,0,93.3,0,5,213
2023-07-10,SKU055,902,39,0,161.9,0,2,117
2023-07-17,SKU055,811,89,0,63.8,0,0,267
2023-07-24,SKU055,705,106,0,46.6,0,0,318
2023-07-31,SKU055,582,123,0,33.1,0,1,369
2023-08-07,SKU055,457,124,0,25.8,0,0,372
2023-08-14,SKU055,396,61,0,45.4,0,3,183
2023-08-21,SKU055,265,128,0,14.5,0,0,384
2023-08-28,SKU055,190,75,0,17.7,0,1,225
2023-09-04,SKU055,692,101,604,48.0,0,3,303
2023-09-11,SKU055,604,85,0,49.7,0,1,255
2023-09-18,SKU055,515,88,0,41.0,0,3,264
2023-09-25,SKU055,370,142,0,18.2,0,0,426
2023-10-02,SKU055,268,102,0,18.4,0,1,306
2023-10-09,SKU055,1225,176,1134,48.7,0,0,528
2023-10-16,SKU055,1110,115,0,67.6,0,5,345
2023-10-23,SKU055,1046,59,0,124.1,0,3,177
2023-10-30,SKU055,921,122,0,52.8,0,6,366
2023-11-06,SKU055,771,144,0,37.5,0,4,432
2023-11-13,SKU055,561,206,0,19.1,0,4,618
2023-11-20,SKU055,387,170,0,15.9,0,2,510
2023-11-27,SKU055,1783,294,1692,42.5,0,12,882
2023-12-04,SKU055,1436,335,0,30.0,0,8,1005
2023-12-11,SKU055,1121,307,0,25.6,0,0,921
2023-12-18,SKU055,831,290,0,20.1,0,2,870
2023-12-25,SKU055,572,257,0,15.6,0,4,771
2024-01-01,SKU055,525,43,0,85.5,0,1,129
2024-01-08,SKU055,416,108,0,27.0,0,2,324
2024-01-15,SKU055,288,126,0,16.0,0,1,378
2024-01-22,SKU055,241,46,0,36.7,0,0,138
2024-01-29,SKU055,713,110,582,45.4,0,0,330
2024-02-05,SKU055,599,114,0,36.8,0,0,342
2024-02-12,SKU055,433,166,0,18.3,0,1,498
2024-02-19,SKU055,1201,205,974,41.0,0,2,615
2024-02-26,SKU055,1059,140,0,52.9,0,7,420
2024-03-04,SKU055,1000,52,0,134.6,0,7,156
2024-03-11,SKU055,878,115,0,53.4,0,2,345
2024-03-18,SKU055,854,22,0,271.6,0,2,66
2024-03-25,SKU055,804,48,0,117.2,0,4,144
2024-04-01,SKU055,684,116,0,41.3,0,0,348
2024-04-08,SKU055,599,85,0,49.3,0,1,255
2024-04-15,SKU055,479,119,0,28.2,0,0,357
2024-04-22,SKU055,360,119,0,21.2,0,2,357
2024-04-29,SKU055,2130,341,2113,43.7,0,15,1023
2024-05-06,SKU055,1715,400,0,30.0,0,11,1200
2024-05-13,SKU055,1456,248,0,41.1,0,2,744
2024-05-20,SKU055,1261,193,0,45.7,0,3,579
2024-05-27,SKU055,1171,87,0,94.2,0,2,261
2024-06-03,SKU055,1035,134,0,54.1,0,3,402
2024-06-10,SKU055,925,107,0,60.5,0,0,321
2024-06-17,SKU055,844,81,0,72.9,0,4,243
2024-06-24,SKU055,725,115,0,44.1,0,5,345
2024-07-01,SKU055,636,84,0,53.0,0,3,252
2024-07-08,SKU055,534,99,0,37.8,0,1,297
2024-07-15,SKU055,430,103,0,29.2,0,3,309
2024-07-22,SKU055,327,100,0,22.9,0,0,300
2024-07-29,SKU055,257,70,0,25.7,0,1,210
2024-08-05,SKU055,1060,130,934,57.1,0,7,390
2024-08-12,SKU055,984,69,0,99.8,0,3,207
2024-08-19,SKU055,877,104,0,59.0,0,2,312
2024-08-26,SKU055,772,103,0,52.5,0,6,309
2024-09-02,SKU055,706,60,0,82.4,0,0,180
2024-09-09,SKU055,628,78,0,56.4,0,1,234
2024-09-16,SKU055,558,69,0,56.6,0,1,207
2024-09-23,SKU055,445,112,0,27.8,0,3,336
2024-09-30,SKU055,350,92,0,26.6,0,2,276
2024-10-07,SKU055,245,103,0,16.6,0,1,309
2024-10-14,SKU055,724,99,579,51.2,0,4,297
2024-10-21,SKU055,614,106,0,40.5,0,3,318
2024-10-28,SKU055,524,87,0,42.2,0,0,261
2024-11-04,SKU055,1401,253,1130,38.8,0,6,759
2024-11-11,SKU055,1286,109,0,82.6,0,2,327
2024-11-18,SKU055,1037,247,0,29.4,0,3,741
2024-11-25,SKU055,862,172,0,35.1,0,1,516
2024-12-02,SKU055,3477,516,3132,47.2,0,12,1548
2024-12-09,SKU055,3124,341,0,64.1,0,4,1023
2024-12-16,SKU055,2840,280,0,71.0,0,15,840
2024-12-23,SKU055,2490,335,0,52.0,0,7,1005
2024-12-30,SKU055,2388,95,0,175.9,0,12,285
2023-01-02,SKU056,158,43,0,25.7,0,0,129
2023-01-09,SKU056,969,123,934,55.1,0,2,369
2023-01-16,SKU056,884,83,0,74.5,0,1,249
2023-01-23,SKU056,805,78,0,72.2,0,0,234
2023-01-30,SKU056,721,84,0,60.1,0,0,252
2023-02-06,SKU056,627,94,0,46.7,0,2,282
2023-02-13,SKU056,493,132,0,26.1,0,3,396
2023-02-20,SKU056,418,72,0,40.6,0,1,216
2023-02-27,SKU056,279,138,0,14.2,0,1,414
2023-03-06,SKU056,193,85,0,15.9,0,1,255
2023-03-13,SKU056,486,78,372,43.6,0,3,234
2023-03-20,SKU056,433,50,0,60.6,0,2,150
2023-03-27,SKU056,350,81,0,30.2,0,1,243
2023-04-03,SKU056,846,165,662,35.9,0,5,495
2023-04-10,SKU056,737,104,0,49.6,0,0,312
2023-04-17,SKU056,589,148,0,27.9,0,4,444
2023-04-24,SKU056,511,74,0,48.3,0,2,222
2023-05-01,SKU056,417,92,0,31.7,0,1,276
2023-05-08,SKU056,1301,140,1025,65.0,0,8,420
2023-05-15,SKU056,1168,125,0,65.4,0,0,375
2023-05-22,SKU056,975,193,0,35.4,0,3,579
2023-05-29,SKU056,769,203,0,26.5,0,5,609
2023-06-05,SKU056,640,124,0,36.1,0,2,372
2023-06-12,SKU056,554,84,0,46.2,0,1,252
2023-06-19,SKU056,484,69,0,49.1,0,3,207
2023-06-26,SKU056,397,84,0,33.1,0,1,252
2023-07-03,SKU056,1115,141,860,55.4,0,5,423
2023-07-10,SKU056,1059,51,0,145.3,0,1,153
2023-07-17,SKU056,917,141,0,45.5,0,3,423
2023-07-24,SKU056,863,51,0,118.4,0,5,153
2023-07-31,SKU056,767,91,0,59.0,0,2,273
2023-08-07,SKU056,700,65,0,75.4,0,1,195
2023-08-14,SKU056,639,60,0,74.5,0,0,180
2023-08-21,SKU056,517,122,0,29.7,0,3,366
2023-08-28,SKU056,347,167,0,14.5,0,1,501
2023-09-04,SKU056,1109,154,917,50.4,0,8,462
2023-09-11,SKU056,897,204,0,30.8,0,0,612
2023-09-18,SKU056,731,166,0,30.8,0,0,498
2023-09-25,SKU056,630,101,0,43.7,0,4,303
2023-10-02,SKU056,547,79,0,48.5,0,3,237
2023-10-09,SKU056,1328,259,1043,35.9,0,0,777
2023-10-16,SKU056,1224,104,0,82.4,0,0,312
2023-10-23,SKU056,1101,123,0,62.7,0,5,369
2023-10-30,SKU056,975,121,0,56.4,0,3,363
2023-11-06,SKU056,891,81,0,77.0,0,5,243
2023-11-13,SKU056,652,234,0,19.5,0,2,702
2023-11-20,SKU056,516,134,0,27.0,0,3,402
2023-11-27,SKU056,1096,173,756,44.3,0,3,519
2023-12-04,SKU056,1002,91,0,77.1,0,7,273
2023-12-11,SKU056,902,93,0,67.9,0,2,279
2023-12-18,SKU056,737,163,0,31.6,0,3,489
2023-12-25,SKU056,562,172,0,22.9,0,1,516
2024-01-01,SKU056,484,77,0,44.0,0,1,231
2024-01-08,SKU056,394,89,0,31.0,0,2,267
2024-01-15,SKU056,267,125,0,15.0,0,1,375
2024-01-22,SKU056,996,121,851,57.6,0,5,363
2024-01-29,SKU056,903,88,0,71.8,0,5,264
2024-02-05,SKU056,820,78,0,73.6,0,2,234
2024-02-12,SKU056,762,56,0,95.2,0,3,168
2024-02-19,SKU056,700,59,0,83.0,0,4,177
2024-02-26,SKU056,647,49,0,92.4,0,3,147
2024-03-04,SKU056,459,185,0,17.4,0,2,555
2024-03-11,SKU056,350,107,0,22.9,0,0,321
2024-03-18,SKU056,301,49,0,43.0,0,1,147
2024-03-25,SKU056,790,111,601,49.8,0,6,333
2024-04-01,SKU056,693,91,0,53.3,0,0,273
2024-04-08,SKU056,579,114,0,35.6,0,2,342
2024-04-15,SKU056,432,145,0,20.9,0,0,435
2024-04-22,SKU056,366,66,0,38.8,0,1,198
2024-04-29,SKU056,309,56,0,38.6,0,1,168
2024-05-06,SKU056,1185,131,1008,63.3,0,3,393
2024-05-13,SKU056,1028,154,0,46.7,0,0,462
2024-05-20,SKU056,850,178,0,33.4,0,1,534
2024-05-27,SKU056,718,131,0,38.4,0,5,393
2024-06-03,SKU056,531,182,0,20.4,0,2,546
2024-06-10,SKU056,376,153,0,17.2,0,0,459
2024-06-17,SKU056,1366,226,1216,42.3,0,1,678
2024-06-24,SKU056,1147,218,0,36.8,0,1,654
2024-07-01,SKU056,1064,82,0,90.8,0,7,246
2024-07-08,SKU056,1010,47,0,150.4,0,7,141
2024-07-15,SKU056,865,138,0,43.9,0,5,414
2024-07-22,SKU056,662,198,0,23.4,0,2,594
2024-07-29,SKU056,525,135,0,27.2,0,2,405
2024-08-05,SKU056,369,154,0,16.8,0,2,462
2024-08-12,SKU056,295,72,0,28.7,0,1,216
2024-08-19,SKU056,200,94,0,14.9,0,1,282
2024-08-26,SKU056,497,74,372,47.0,0,1,222
2024-09-02,SKU056,355,141,0,17.6,0,0,423
2024-09-09,SKU056,302,53,0,39.9,0,1,159
2024-09-16,SKU056,253,48,0,36.9,0,0,144
2024-09-23,SKU056,807,153,707,36.9,0,2,459
2024-09-30,SKU056,688,117,0,41.2,0,3,351
2024-10-07,SKU056,554,131,0,29.6,0,3,393
2024-10-14,SKU056,388,163,0,16.7,0,2,489
2024-10-21,SKU056,272,114,0,16.7,0,1,342
2024-10-28,SKU056,1174,194,1097,42.4,0,3,582
2024-11-04,SKU056,1046,125,0,58.6,0,5,375
